APR,AUG,Total,DEC,FEB,JAN,JUL,JUN,MAR,MAY,NOV,OCT,Parameter,SEP,Year
16.2,216.3,941.9,0,12.7,7.3,254.5,81,12.4,14,0.2,6,Actual,321.3,1905
0.2,325.8,1191.3,18.1,3.3,12.9,350.4,328.1,11.9,6.1,14.3,6.9,Actual,113.3,1906
45.3,332.6,1010.7,4.3,52.9,3.6,309.7,181.4,3.7,1.6,15.7,0.2,Actual,59.7,1907
5.7,398.4,1243.5,3.9,15.5,4.1,355.2,232,13.5,1.5,0,7.8,Actual,205.9,1908
31.5,176,1061.8,90.6,10,1.3,405,157.1,4.8,17.9,0,7.3,Actual,160.3,1909
0.1,278.7,1294.1,0,0,0,297.4,289.1,0,10,60.8,57.7,Actual,300.3,1910
0,292.3,982.7,0,0,18.2,205.9,218,2.2,2.6,39.9,27.5,Actual,176.1,1911
6.1,391.9,1014,0.5,49.3,0.6,364.5,54.2,0.2,7.2,15.6,6.9,Actual,117,1912
1.8,244.3,1052.6,27.4,24.9,0,378.3,199.8,4,17.2,0.3,17.4,Actual,137.2,1913
39.1,245.6,1199,13.1,13.4,0,341.2,239.5,12.8,15.9,5.7,6.1,Actual,266.6,1914
18.9,229.6,1199.7,15,9.1,33.3,311,190.2,65.9,13.1,7.4,111,Actual,195.2,1915
2.2,306.2,1362.2,0,14.4,0,345.3,257,0.8,21.7,37.4,124.1,Actual,253.1,1916
11.5,200.3,1396.8,0,78.5,0.9,350.1,234.9,20.6,48.9,1.7,120.9,Actual,328.5,1917
0.2,174.5,801.5,13.2,2.9,2.5,168,278.3,3.1,83.1,16.8,3.4,Actual,55.5,1918
6.3,249.8,1212.6,1.1,37,55.8,280.3,325.6,15.9,19.9,19.3,98,Actual,103.6,1919
6.2,111.7,578.3,0,0.3,26.7,237.8,101.8,5.2,4.8,0,0.5,Actual,83.3,1920
2.6,292,1085.7,0,0.1,20.3,293,283.9,0,0,0.2,11.3,Actual,182.3,1921
3.8,116.5,1109.9,0.3,2.3,33.8,361.7,206.1,0,5.1,80.3,4.7,Actual,295.3,1922
3.4,201.1,941.3,0.7,6.7,1,402.9,21.4,30.6,2.3,0.1,11,Actual,260.1,1923
6.2,220.6,994.2,8.1,0.5,21.3,308.3,43.8,4.4,3.2,33.6,126.9,Actual,217.3,1924
5.4,307.2,941.2,8.4,0,0,293.9,130.3,7.3,28,61.5,21.8,Actual,77.4,1925
15.1,420,1071.3,0.6,5.7,59.5,330.6,31.8,23.7,34.4,1.3,38.7,Actual,109.9,1926
2,220.1,1167.4,5.7,10,0.7,414.7,280.2,12.2,2.2,70.4,51.5,Actual,97.7,1927
0.2,185.2,1017.3,17.8,43.1,0.2,296.2,177.8,5.9,2.2,0.1,108.5,Actual,180.1,1928
11.8,157.4,912.5,29.8,52.6,3.8,263.5,170.9,0.7,0.7,0,28.2,Actual,193.1,1929
27.4,194.4,983.1,1.9,5.3,0,252.9,181.3,1.2,4.4,36.3,44.8,Actual,233.2,1930
5.6,390.7,1404.1,2.4,4.6,4,380.6,103.3,11.6,3.1,40.2,225.1,Actual,232.9,1931
3.4,176.7,1130.6,0,27.4,0,526.6,154.2,12.9,10.3,9.7,25.6,Actual,183.8,1932
20.5,365.4,1502.2,16,38.3,4.8,353.7,244.6,9.1,64.6,8.4,75.1,Actual,301.7,1933
8.5,390.9,1218.3,0.1,0,2.2,335.1,169.1,0.3,0.3,46.6,10.8,Actual,254.4,1934
26,164.8,1158,2.3,4.6,14.5,528.1,151.8,0.7,1,0.4,13.4,Actual,250.4,1935
4.8,308.3,1451,3.5,60.3,17.6,285.3,377.5,21.6,30.5,90.9,61.9,Actual,188.8,1936
112.7,177.2,1319.2,8.4,33.1,0,476.2,135.6,42.4,1.5,0.4,105.7,Actual,226,1937
6.5,314.1,1460.9,0,12.4,4,425.6,354,9.7,26.2,0,126.8,Actual,181.6,1938
12.2,385.4,881.8,0.4,1.9,1.3,224.2,116.1,34.2,0.1,6,33.5,Actual,66.5,1939
12.8,298.6,1357.5,13.4,9.3,0,591,262.7,1.3,11.5,24.3,79,Actual,53.6,1940
3.1,182.4,829,0,15.2,9.6,338.8,142.3,13.5,4.8,0,6.5,Actual,112.8,1941
12.9,366.5,1341.6,21.2,84.9,2.4,508.3,179.4,0,1.9,0,4.9,Actual,159.2,1942
7.2,149.2,1018.2,0,0.1,55,275.1,141.9,0.4,28.3,0.1,83.4,Actual,277.5,1943
1.6,370.6,1367.7,0,59.4,4.5,470.4,96.6,64.8,2.7,16.5,67.4,Actual,213.2,1944
24.6,299.6,1199.6,1.1,0.4,13.8,404.7,147,0,3.3,0.6,30.3,Actual,274.2,1945
15.5,292.4,1173,13,14.2,0,376.9,237,0.7,9.7,97.6,8.6,Actual,107.4,1946
7.8,345.8,1168.2,11.8,26.7,35,406,112.1,23.7,5.3,0.3,25.9,Actual,167.8,1947
3.9,267.8,1182.7,0,9.4,48.9,374.1,125.1,7,4.5,126.5,14.4,Actual,201.1,1948
5.6,266.2,1398.3,0.1,1.5,1.2,412.9,222.7,1,28.8,0,134.8,Actual,323.5,1949
0.7,143.7,793.7,11.9,27.3,0.1,375,84.6,14.9,5.6,0.3,13.3,Actual,116.3,1950
14.6,318.6,1082.2,0,0.6,4.6,348.8,136.8,41.9,11.1,0.6,81.5,Actual,123.1,1951
10.8,266.5,807.8,0.5,10.6,0,235.1,98,4.2,2.5,0,33.6,Actual,146,1952
21.4,449.9,1137.8,0,1.1,3.9,299.4,138.2,0,0.2,0,50.7,Actual,173,1953
4,248.8,1100.4,0.1,0.6,0.3,407.9,132.4,11.4,1.1,0.9,4.6,Actual,288.3,1954
6.8,371.8,1368.7,0,0.3,15.5,278.4,274.7,2.3,5,0.2,169.1,Actual,244.6,1955
0.5,163.4,1124.6,9.3,1.9,1.3,370.5,248.7,0.8,52.8,37.3,40.1,Actual,198,1956
31.6,354.2,1071,0,2.5,8.6,303.8,148.5,44.4,15.5,1,27.5,Actual,133.4,1957
10.5,354,1172.1,0.1,2,5.7,341.5,102.7,20.4,10.4,36.5,68,Actual,220.3,1958
11.8,377.3,1606.3,0.1,1.2,13.6,467.9,178,0.4,6.2,0.5,79.4,Actual,469.9,1959
6.7,199.9,1065.1,2.4,0,38.8,378.5,195.2,41,8.2,1.1,78.5,Actual,114.8,1960
5.3,401.6,1440.7,3.4,5.7,1.1,372.6,152.7,4.5,21.4,2.9,143.3,Actual,326.2,1961
33.1,267.3,1152.6,64.5,4.6,5.6,364.3,67.1,18.4,21.7,30.5,8.3,Actual,267.2,1962
14.8,397.9,1147.7,0,10.5,0.3,282.1,204,12.9,19.5,1.7,80.1,Actual,123.9,1963
1.3,357.9,1010.8,0.6,2,0,259.5,166,3,0.6,2.3,40.8,Actual,176.8,1964
15.5,181,743.6,0.5,4.9,18.7,262,113.6,4.9,1.6,0,1.3,Actual,139.6,1965
7.9,206.5,1002.8,26.8,1.1,16.1,387.5,84.8,10.5,30.7,34.9,4.6,Actual,191.4,1966
7.4,244.8,1128.2,121.8,0,0.5,406.8,184.6,50,1.6,1.1,8,Actual,101.6,1967
15.4,210.5,922.9,4.3,23.9,14.6,291.4,104.8,36.6,0.7,4.7,23,Actual,193,1968
4,200,992.9,1.3,0,1.5,371,98.6,0.6,9.6,19.4,5.4,Actual,281.5,1969
4.2,435.6,1240.5,0,1,15.9,211,304.1,18.3,17.5,0,9.6,Actual,223.3,1970
12.4,259.2,882.3,0,12.8,3.7,124.3,193.6,21.2,26.7,0,108.9,Actual,119.5,1971
3.8,280.8,740.9,4.2,1.1,0,197.7,139.8,0,3.4,28.5,20.9,Actual,60.7,1972
2.3,346.4,1162.5,0.5,5,1.7,428.5,75.1,0.3,1.5,1.4,163.4,Actual,136.4,1973
0.5,281.4,840.8,0,4.8,0,211,93.2,1.2,12.6,5.4,162.6,Actual,68.1,1974
1.1,316,1324,0,22.4,3.5,321.3,264.3,7,6.4,0.3,92.8,Actual,288.9,1975
11.5,260.7,974.8,0.2,0.1,2.1,386,90.8,4.7,4.6,38.5,0.9,Actual,174.7,1976
8.9,340.8,1068,3.2,2.1,0,283.9,169.7,3.7,15,71.2,37.8,Actual,131.7,1977
10.1,430,1249.4,40.5,24.4,13.3,399.3,228,18.6,1.9,20.7,16.4,Actual,46.2,1978
0.5,323.2,1087.3,10.6,59.7,30.4,218.2,245.6,1.7,12.9,34.9,6.3,Actual,143.3,1979
2.9,361.8,1042.5,24.1,3.2,15.3,246.3,253.6,1,0.5,0.4,2,Actual,131.4,1980
3.6,352.6,1218.6,13.8,0.9,20.2,302.5,173.1,25.4,12.6,1.8,17.6,Actual,294.5,1981
5.2,206.8,856.1,0,10.6,45.7,256.4,100.6,6,15.3,16.1,49.2,Actual,144.2,1982
1.5,376.7,1240.5,12.2,7.4,1.6,327.9,156.4,1.9,6.7,0,58.4,Actual,289.8,1983
3.2,271,810.6,0.6,18.6,26.9,258.6,105.6,0.4,0.4,0,76.6,Actual,48.7,1984
7.3,181.9,876.9,2.6,1.1,22.5,271.7,196.8,1,9.7,0,120.4,Actual,61.9,1985
4.2,382.2,1157.1,28.3,40.5,11.7,353.4,232.8,6.4,6.5,17.2,12.7,Actual,61.2,1986
0.7,283.7,822.6,3.6,6.1,24.3,204.7,117,7.5,9.8,55.4,72.1,Actual,37.7,1987
12.5,286.6,1308.6,0.3,7.9,0.7,485,186.8,3.8,4.2,4.3,86.4,Actual,230.1,1988
0.1,330.1,997.8,30.1,0,0,240.6,236.5,23.6,2,1.6,15.2,Actual,118,1989
3.9,507.3,1504.8,7.1,6.8,3.5,326.3,303.2,8.6,71.3,1.6,143.7,Actual,121.5,1990
4.7,255.4,838.7,1.5,1.6,6.3,348,168.9,4.6,3,12.1,9.6,Actual,23,1991
2.9,565.5,1148.8,0,0.5,0.2,241.3,167.9,0.4,5.7,12.4,35.9,Actual,116.1,1992
2.8,222,1023.1,10.4,3.6,0.5,365.6,145.8,17.9,5,0.5,77.7,Actual,171.3,1993
9.6,343.3,1427.1,0.4,9.8,10,508.2,228.6,0.1,2.2,6.2,83.3,Actual,225.4,1994
8.8,165.9,1077.5,0.3,5.5,49.8,335.8,156.1,45.4,8,0.1,100.5,Actual,201.3,1995
9.3,261.1,854.9,0,3.7,2.2,266,64.4,3.6,0.7,1.9,92.2,Actual,149.8,1996
18.4,265.8,1039.3,78.5,0,16.3,248.4,108,2.5,8.4,69.9,77.4,Actual,145.7,1997
8.3,234.2,1061.8,0,14.7,12.8,274,127.5,16.2,10.6,62.2,53.9,Actual,247.4,1998
0,294.1,1165,0,20.9,0.2,234,228.8,0.2,33.3,0,105.5,Actual,248,1999
0.1,286.2,1105.2,0.5,16.4,0.1,472.1,235.9,0.1,28.8,0,11,Actual,54,2000
18.3,359.8,1122.1,0,0.1,8.9,202,338.6,15.2,7.9,4.7,129.2,Actual,37.4,2001
2.9,352.5,926.1,0.1,4,2.4,88.1,301.1,1.1,8.2,1.9,35.2,Actual,128.6,2002
2.7,280.9,1018.5,1.3,4.4,0,401,140.2,3.6,3,0.8,42.6,Actual,138,2003
3.5,223.1,731.9,0.2,5.5,10.3,217.7,137.9,0.6,12.2,6.9,27.7,Actual,86.3,2004
1.9,249.2,1214.6,0.2,7,74.9,393.2,144.4,7.2,2.6,0,87.2,Actual,246.8,2005
16.2,421.4,1215.5,0,0,0,360.8,115,50.6,20.9,11.1,43.7,Actual,175.8,2006
3.2,282.4,1167,0,1.3,0.1,349.1,256.7,1.4,1.2,2.5,27.3,Actual,241.8,2007
2.8,254,866.6,0.1,1.9,0.2,261.5,137.9,19.2,2.9,2.9,22.4,Actual,160.8,2008
2.4,175.4,770.8,1.2,0,0.1,310.8,78.1,0.9,5.9,63.8,41.9,Actual,90.3,2009
0.3,384,1338.1,3.2,1.9,14,454.5,144.8,7.5,1.9,37,51,Actual,238,2010
7.7,302.8,893.1,0,1.2,0,247.1,137.9,0.1,0.6,0,4.7,Actual,191,2011
0.6,316.2,1107.8,0,0.1,3.1,370.5,125.5,0,0.2,7.3,34.9,Actual,249.4,2012
2.8,326.1,1520.2,0,13,6.6,535.5,366.7,3.8,0.5,0,133.5,Actual,131.7,2013
2.6,191.7,919,2.3,18.3,1.2,337.6,63.3,49.6,4,6.2,17.3,Actual,224.9,2014
28.1,288.9,993.6,0.2,4.7,26.3,137.2,254.6,66.3,12.8,0,7,Actual,167.5,2015
2.8,349.9,718.2,2.4,5.8,25.8,228.9,41.2,5.8,2.1,0,5.6,Actual,47.9,1901
2,179.4,911.8,14.2,8.4,22.1,401.9,35.9,0,5.9,10,37.9,Actual,194.1,1902
0,261.1,949.5,0,0,5.3,304.9,50.6,0,22.3,0,55.1,Actual,250.2,1903
0,218.6,774.3,9.6,15.5,3.2,273,96.6,14.8,12,1.8,3.3,Actual,125.9,1904
0.8,137.6,696.6,0,4.4,3.5,326.3,36.1,1.1,3,0,0.3,Actual,183.5,1905
0,198.6,1010.2,0.9,11,0,344.5,180,6.8,0.5,0.2,1.5,Actual,266.2,1906
12.3,328.5,650.5,0,25.1,5.2,202.2,48.7,0.6,2.8,7.8,0,Actual,17.3,1907
1.5,281.9,832.6,1.8,0.6,12.1,368.8,104.5,10.1,1.9,0.4,0.5,Actual,48.5,1908
24.8,257.9,830.3,27.9,2.1,3.5,246.2,150,0.4,9.8,0,0.9,Actual,106.8,1909
0.3,273.9,959.4,0,0,1.5,183.5,171,0.3,0.7,33.8,50.3,Actual,244.1,1910
0,154.2,676.3,0,0.5,16.2,111.1,112.2,3.5,0.8,43.7,11.8,Actual,222.3,1911
0.4,264.4,807.2,1.9,8.4,2.1,322.3,48,0.1,2.2,60.6,2,Actual,94.8,1912
0,220.4,790.5,13.4,7.6,0,290,168.7,3,28.2,0.3,0.4,Actual,58.5,1913
4.1,155.2,836.4,1.7,2.6,0,352.6,127.7,7.4,13.4,10.7,6.3,Actual,154.7,1914
5.4,215.2,772.7,4.6,24.5,9.5,179,124.2,34.3,6.6,3.8,75.5,Actual,90.1,1915
0.2,474.4,1219.1,0,8.6,0,242.5,220,0,17.7,25.5,76.8,Actual,153.4,1916
1.9,338,1309.3,0.1,23.1,8.3,316.6,184.3,4.5,62.7,0,94.4,Actual,275.4,1917
0.1,202.9,509.5,2.5,1.5,0.3,124.2,100.5,2,10.2,14.2,0.5,Actual,50.6,1918
4.2,545.1,1232.9,1.8,1.7,43.8,330.2,163.9,0.4,10.9,22,39,Actual,69.9,1919
0.2,146.4,714.8,0,1,54.1,303.3,120.1,2.1,23.4,0,0,Actual,64.2,1920
0,215.3,808.5,0,0.3,28.6,187.3,136.8,0,0,0,1.3,Actual,238.9,1921
0,147.7,918.1,8.5,3.5,31.5,311.7,130.7,0,6.7,32.7,1.7,Actual,243.4,1922
2.6,296.2,1071.1,7.6,2.7,0.9,561.6,12.1,8.4,3.5,1.2,0.7,Actual,173.6,1923
0.6,335.6,1031.1,19.5,3.4,11.9,346.5,34.3,0.5,2,0.2,68.2,Actual,208.4,1924
0,146.6,693.4,1.6,0,0,260.1,165.7,0,34.9,45.5,1.2,Actual,37.8,1925
2.5,429,913.8,1.5,0.8,16,268.3,21.9,8.8,8.5,0.2,12.8,Actual,143.5,1926
0.5,217.7,872.8,20.2,1.7,0,334.2,78.3,6.5,1.6,101.2,36.8,Actual,74.1,1927
0,217.6,895.7,51.9,31.9,0.4,395,75.6,2.8,2.5,1.6,66.9,Actual,49.5,1928
4.8,215.5,728.6,5.5,8.8,6.3,288,108.5,0.1,0.7,0,1.6,Actual,88.8,1929
2.2,183.5,888.2,0.3,0.3,3,392.8,96.4,0,5.1,0.6,36.9,Actual,167.1,1930
0.1,424.1,1131.7,3.7,1.4,2.2,281.6,48.2,0.4,1.5,10.4,132.1,Actual,226,1931
2.6,128.3,988.3,0,2.9,0,467,57,12.7,1.8,1.4,24.8,Actual,289.8,1932
11.7,351.8,1211.6,8.5,5,0.2,276.9,196.5,2.1,36.7,11.4,22.7,Actual,288.1,1933
0.8,415.7,1164.9,4.8,0,7,237.6,124.7,6,0.1,24.8,2.9,Actual,340.5,1934
7.8,157.5,871.2,9.5,2.9,5.3,361.2,94.3,0,0.7,0.6,17.8,Actual,213.6,1935
2.5,211.6,901.1,1.6,6,2.6,152.8,192.2,17.5,11.2,104.1,0.6,Actual,198.4,1936
8.1,163.9,1053.5,6.2,12.1,1,442,177.6,6.1,3.6,1,30,Actual,201.9,1937
0.8,206.1,1001,0,0,8.7,345.5,306.3,1.5,24.5,0,69,Actual,38.6,1938
0.2,312.4,802.6,0.6,0.9,6.2,284.8,64.1,8.2,0.3,1.4,3.9,Actual,119.6,1939
1.8,347.7,1064.9,3.8,4.5,10.4,393.9,157.6,6.1,10.8,23.6,40.8,Actual,63.9,1940
0.7,349.8,739.4,0,19.9,19.2,195.6,52.7,5.5,2.1,0,0.9,Actual,93,1941
1.5,286,1201.7,11.5,28.3,28.2,558,122.7,0.7,1.2,0,0.1,Actual,163.5,1942
3.5,179.1,962.8,0,0,25.1,359.8,122.3,0,25.2,0.1,60.5,Actual,187.2,1943
2.6,519.5,1347.7,2.6,14.8,15.8,500.6,87.9,34.1,0.8,1.1,49.2,Actual,118.7,1944
3.6,235.9,1047.3,0,0,22.2,377.4,190.3,0,3.2,0,3.6,Actual,211.1,1945
3,387.5,1250.7,23.6,10.9,0,341.4,256.8,0.1,3.2,117.9,5.9,Actual,100.4,1946
3.8,350.5,1064.7,16.7,3.9,18.3,319.5,48.1,2.3,1.9,3.5,14,Actual,282.2,1947
0.9,369.7,1247.7,0.2,6.7,36.6,382.5,145,0.7,0.7,61.1,17.8,Actual,225.8,1948
0.3,137.2,966.1,0,3.4,0,326.9,90.3,0.4,19.7,2.4,50.8,Actual,334.7,1949
0.3,182.6,904.4,16.9,2,2.4,411.3,34.8,15,5.8,0,2.9,Actual,230.4,1950
0.5,205.5,649.7,0,0.4,5.3,231.7,88,6,3.5,4.4,18.9,Actual,85.5,1951
1.7,239.4,829.3,7.6,8.9,0.7,367.7,163.6,1.7,0.8,0,1.4,Actual,35.8,1952
2,304.2,793.7,0.1,0,19.1,273,72.6,0,1.1,0,14.5,Actual,107.1,1953
0.1,183.2,1100.5,0,11.9,12.3,318.7,70.6,5.4,1,0.3,16.9,Actual,480.1,1954
1.5,441.1,1149.2,0,2.2,26.8,97.7,188.8,0.6,1.5,0,139.5,Actual,249.5,1955
0.4,235.5,1065.8,5.7,0.8,10.9,411.4,112.1,3.5,49.1,12.8,95.8,Actual,127.8,1956
5.6,339.9,833,1.6,0.1,12.5,223.2,89.3,30.4,4,1.2,12.5,Actual,112.7,1957
3.2,284,1099.7,0.7,1.3,3.2,383.6,82.5,1.4,0.9,10.1,57.7,Actual,271.1,1958
4,325.8,1181.5,0,0.1,23,395.5,78.9,0.2,22,7,70.7,Actual,254.3,1959
1.4,392.9,882.5,1.5,0,25.2,203.2,132.5,12.4,6.6,0,53.2,Actual,53.6,1960
0.7,318.8,1433.5,1.3,1.8,22,311.3,74,0.5,6.9,8.3,128.5,Actual,559.4,1961
8.4,207,905.9,20.3,4.9,6.7,308.7,16.4,7.8,4.1,8.2,0.1,Actual,313.3,1962
3,363.1,905.3,2.2,5.5,6.1,235.2,71,2.5,3.9,30.6,26.8,Actual,155.4,1963
0,312.2,879.9,1.2,0,0,278.8,111.7,2.2,7.7,0,2.8,Actual,163.3,1964
2,142.5,594.6,9.6,0.7,4.8,270.8,31.1,1.6,0.6,1,5.9,Actual,124,1965
0.1,200.6,680,4.1,0.9,4,267.7,69.2,2.2,2.8,23.8,0.6,Actual,104,1966
2.5,253.8,945.6,82.5,0,0,223.5,125.9,31.9,0.9,0.1,2.3,Actual,222.2,1967
1.2,291.9,861.3,0.4,2,9.2,404.1,34.4,9.7,0.2,0,14.1,Actual,94.1,1968
0.2,395.9,1116.8,0.3,0.3,5.7,393.4,47.9,0,0.8,45.8,0,Actual,226.5,1969
0.5,346.6,1113.1,0,12.1,19.9,186.5,254.4,8.3,12.2,0,6.8,Actual,265.8,1970
2.8,220.3,1135.6,0,2,5.4,446.9,183.9,1.2,17.7,0.2,45.6,Actual,209.6,1971
0.1,421.3,770.2,1.1,3.7,0.1,161.5,92,0.1,1.9,10.1,3.9,Actual,74.4,1972
0.3,478.8,1406.9,9.8,5.2,0.1,553.1,74,0,2.6,0.2,26.2,Actual,256.6,1973
0.7,372.9,876.6,1.9,0.6,0.2,289.5,40.8,0.3,14.6,0.8,89,Actual,65.3,1974
0.2,357.7,1064.7,0.3,3.4,1.2,265.4,136.2,0.6,3.4,0,51,Actual,245.3,1975
3.8,350.5,1027.6,2,0.7,7.3,261.3,158.9,3.4,8.4,46.8,1.2,Actual,183.3,1976
3,316.1,1002.8,1.6,5.3,2.5,265.3,157.3,4.9,10.3,35.2,12.5,Actual,188.8,1977
4,409.3,1003.2,17.5,15.7,3.5,318.7,138,5.5,0,21.9,7.3,Actual,61.8,1978
0.2,260,781.8,2.8,35.2,21.3,195.7,110.1,8.5,9.3,97.7,6.1,Actual,34.9,1979
0.2,345.7,874,28.9,0.7,0.4,186.8,254.4,0.5,0.9,1.8,3.4,Actual,50.3,1980
0.1,297.2,890.2,18.4,0.4,4.3,268.7,118.1,10.1,10.7,19.1,20.6,Actual,122.5,1981
2.7,386.7,934.1,2.4,4.7,44.8,247.2,61.5,3.2,8.3,60,23.3,Actual,89.3,1982
13.7,364.4,1071.8,1.1,0.6,4.8,238.2,88.3,0.1,13.9,0,55.2,Actual,291.5,1983
0.1,536,859.5,0.5,6.1,15.2,165.3,63.5,0,0,0,12.5,Actual,60.3,1984
4.5,294.4,874.7,0,0,2.1,211.7,55.4,0.2,4.2,0,157.8,Actual,144.4,1985
0.2,237.5,937.1,1.2,40.5,9.5,470.6,129.8,2.5,5.3,0.1,6.5,Actual,33.4,1986
0,362.7,784,15.3,13.2,25.7,144.2,74.3,0.6,7.1,8.1,55.1,Actual,77.7,1987
5.1,278.9,951.1,0.1,0.6,3.5,313.6,136,2.2,4.7,0.4,59.5,Actual,146.5,1988
0.2,369.5,758.4,4.8,0.2,2.3,150.5,129.8,9.4,2.9,0,0.6,Actual,88.2,1989
1,384.2,1144,7.6,9.3,0.7,265,161.2,1.3,29.4,2.8,23.2,Actual,258.3,1990
3.3,262.2,745.4,3.6,3.6,0.1,344.7,96.4,1.3,1.3,3.8,0,Actual,25.1,1991
0.1,314.4,754.3,0,0.2,0.1,211.8,51,0.1,5.8,2.2,62.7,Actual,105.9,1992
0.6,236.9,1031.8,4.1,5,0,337.7,113.5,7.2,2.9,1.3,22.1,Actual,300.5,1993
5.5,385.8,1179.6,0,5.4,14.7,352.9,221.1,0.2,1.3,2.9,2.6,Actual,187.2,1994
1.4,252.1,864.6,8.1,0.8,14.7,320.2,67.2,15.6,1.3,0,19.6,Actual,163.6,1995
0.4,366.3,1085.5,0,4.7,10.3,438.5,48.6,2.2,1.4,1.1,57.3,Actual,154.7,1996
4,334.8,1058.4,93.9,0,3,345.9,89.7,0.7,1.7,51.4,36.1,Actual,97.2,1997
1.9,208.4,926.9,0,0.6,2.5,279,92.9,8.9,0.6,6.4,39.1,Actual,286.6,1998
0,188,1052.7,0,31,0.9,284,127,0,4.5,0.3,86.2,Actual,330.8,1999
0.1,136.2,,0.2,,0.1,320.5,93.4,0.1,30.1,0,1.2,Actual,31.6,2000
6,198.9,787,0,0,2.1,269.2,203.6,1.1,16.4,0,62.2,Actual,27.5,2001
1.7,317.7,684.3,0.8,19.7,0.4,46.9,138.9,1.5,3.9,5.9,5.9,Actual,141,2002
1,228,946.3,2.5,21.1,1.1,307.5,128.7,0.1,0.3,0.2,0.9,Actual,254.9,2003
0.4,421.9,848,0.8,0,16.8,218,83.7,0,4.8,2.2,43.7,Actual,55.7,2004
6.1,130.5,752.3,1.4,3.1,13.7,345.7,81.2,12.3,1.9,0,1.3,Actual,155.1,2005
3.3,501.9,1169.2,3,0,0,299,74.5,44.3,22.8,8.6,13.7,Actual,198.1,2006
0.6,220.6,806.5,0.6,11.5,1.7,305.6,99.9,2.6,14.6,10.5,0,Actual,138.3,2007
2.5,205.8,791.1,0,0,0.4,221.8,194.2,2.5,3.8,7.5,12.9,Actual,139.7,2008
1.3,172.7,876.9,19.1,0,5.5,320.3,56.8,0.1,6.5,65.1,89.9,Actual,139.6,2009
0.1,291.5,776.2,0.8,5.4,2.2,258.5,62.2,0.8,0.4,4.6,13.6,Actual,136.1,2010
1.8,343.3,1063.9,0,1.7,0,306.7,241.5,0.1,3.6,0,0.2,Actual,165,2011
0.9,341.2,1035.2,0,0,6.2,439.2,48.2,0,3.1,0,2.1,Actual,194.3,2012
2.8,432.6,1396.2,2.4,31.1,1.7,485.1,263.7,8.5,0.4,0.3,68.7,Actual,98.9,2013
1.4,211,864.8,15.8,34.4,25.6,337.4,30.6,4.6,1.4,3,7,Actual,192.6,2014
13.3,276.6,1042.2,1,6.4,40.2,428.2,154.1,53.5,2,0.3,11,Actual,55.6,2015
0,59.2,158.8,0.6,0,6.7,79,3,1.1,6.1,0,2.1,Actual,1,1901
0.5,71.3,195.5,0,0,0,27,49.1,0,4,0,1.8,Actual,41.8,1902
0,87.1,307.2,0.5,1.3,1.7,154.8,2.7,5.5,4.2,0,0.1,Actual,49.3,1903
0.7,45.6,167.9,7.1,2.9,3.8,39.8,14.6,16.3,11.4,2.9,1.4,Actual,21.4,1904
1.3,0.6,114.4,0.9,4.8,6.3,30.1,4.9,0.7,0.3,0,0,Actual,64.5,1905
0,58.6,269.6,2.4,39.1,0.1,53.7,19.9,7.8,0.2,0,0.7,Actual,87.1,1906
7.3,242.5,353.3,0,24.5,0.6,52.2,12.8,6.3,6.8,0,0.1,Actual,0.2,1907
3.8,265.8,582,0,0.2,8.5,208.9,28.4,0,6.6,1,2,Actual,56.8,1908
23.7,73.9,426.2,15.4,6.5,1.9,158.2,29.2,0,2.3,0,0.6,Actual,114.5,1909
3.6,156.6,293.4,0,0.2,2.2,50.5,67.3,0,0.3,0,0.5,Actual,12.2,1910
1.9,14.8,138.9,0,0.3,2.8,3.2,26,37.3,0.1,2.1,5.9,Actual,44.5,1911
2.2,96.8,279.8,0,0,16.3,119.7,19.7,0.1,2.9,3.7,5,Actual,13.4,1912
0.5,58.2,248.1,14.1,8.5,0.1,52,53.4,2.7,26.8,0.6,0.1,Actual,31.1,1913
8.4,54.1,302.3,0,1.8,2.6,125.3,51.6,0.1,3,3.1,4,Actual,48.3,1914
0.1,19,147.3,0,19.7,7,25.8,16.3,15.4,0.6,0,31.1,Actual,12.3,1915
1.7,191.5,421.7,0,0.3,1.5,66.1,21.2,0.2,16.4,0,20,Actual,102.8,1916
12.2,243.4,768.8,0.5,1.2,1.3,97.1,73.9,1.1,56.8,0,78.3,Actual,203,1917
0.5,40.8,62.2,0.1,0,0.4,5.1,5.6,2.7,0.7,0.2,0.2,Actual,5.9,1918
5.4,151.9,305,2,1.6,13.7,95.7,1.1,0.7,7.2,4.4,0,Actual,21.3,1919
1.5,37.2,248.6,0,1.5,2.7,94.7,60.3,0.9,49.2,0,0,Actual,0.6,1920
0,46.7,218,0.4,0,0.1,119.2,4.3,0,0,0.1,0.6,Actual,46.6,1921
0.8,33.9,244.9,2.5,0.6,0.4,90.8,18.1,0,4.6,0,1.5,Actual,91.7,1922
0.4,118.3,273.4,4.4,4.9,3.3,118.9,7.8,0.7,9.6,0,0.4,Actual,4.7,1923
0.5,68.8,297,10.1,2.2,4.4,86,11.5,0.1,8.6,0.3,0.9,Actual,103.6,1924
0,20,169.6,0,0,0,71.7,62.6,0,8.2,1.8,0.8,Actual,4.5,1925
0.8,179.4,440.2,0.3,0.3,5.4,95.6,4,19.4,21.4,0,0,Actual,113.6,1926
0.1,124.8,332.5,18.2,7.7,0,135.7,12.4,0,5.4,0.4,4.1,Actual,23.7,1927
